mission,id,name,disposition,period_days,radius_re,snr
Kepler,8753896,Kepler-389 b,CONFIRMED,3.24417541,1.84,18
Kepler,8240617,,CANDIDATE,176.845697,42.05,7.7
Kepler,8746295,,FALSE POSITIVE,6.85567248,1.27,17.2
Kepler,10090257,,FALSE POSITIVE,2.28607282,1.01,35.9
Kepler,11295426,Kepler-68 c,CONFIRMED,9.60505976,0.91,32.2
Kepler,10679583,,FALSE POSITIVE,3.54789928,0.99,13.6
Kepler,11622985,,CANDIDATE,18.0243482,1.98,17.3
Kepler,11361283,,CANDIDATE,16.4793229,1.53,13.8
Kepler,8757824,Kepler-1275 b,CONFIRMED,3.65690909,1.32,12.8
Kepler,9832208,Kepler-1858 b,CONFIRMED,88.0712769,2.4,18.1
Kepler,6124512,Kepler-1296 b,CONFIRMED,8.38395796,3.24,14.1
Kepler,10070468,Kepler-1297 b,CONFIRMED,1.68189051,1.27,17.4
Kepler,10031656,,FALSE POSITIVE,8.59000355,1.82,18.9
Kepler,7584650,Kepler-1863 b,CONFIRMED,44.9977604,1.59,21.4
Kepler,11337566,Kepler-1298 b,CONFIRMED,7.12815163,1.36,22
Kepler,6364215,,CANDIDATE,2.10081629,1.65,15.3
Kepler,10202759,,FALSE POSITIVE,0.872952088,25.5,41.6
Kepler,5007345,Kepler-1225 b,CONFIRMED,7.01074295,3.76,21.3
Kepler,12120484,Kepler-1226 b,CONFIRMED,17.2922631,2.13,23.7
Kepler,6429812,Kepler-1227 b,CONFIRMED,94.289223,2.11,22.5
Kepler,6846911,Kepler-1842 b,CONFIRMED,14.02634692,2.66,19.3
Kepler,5385439,,FALSE POSITIVE,12.425866431,2.12,62.2
Kepler,5963582,Kepler-1843 b,CONFIRMED,25.5433704,2.11,28.4
Kepler,4476423,,FALSE POSITIVE,33.8542586,15.96,10
Kepler,11403389,Kepler-1251 b,CONFIRMED,45.0909201,2.44,14.1
Kepler,9851662,Kepler-1252 b,CONFIRMED,15.0539886,1.44,16.3
Kepler,6467363,,CANDIDATE,3.67936863,0.92,18.1
Kepler,6467363,,CANDIDATE,7.4464635,0.77,12.7
Kepler,8758204,Kepler-1881 b,CONFIRMED,159.388788,2.73,17.3
Kepler,8733898,Kepler-446 b,CONFIRMED,1.565412613,1.73,48.6
Kepler,8733898,Kepler-446 d,CONFIRMED,5.14892346,1.72,25.4
Kepler,3228945,,FALSE POSITIVE,0.730943372,1.37,27
Kepler,7008149,,FALSE POSITIVE,0.515552803,13.96,79.6
Kepler,10332213,Kepler-1885 b,CONFIRMED,2.522590567,25.82,18.5
Kepler,7090524,Kepler-1386 b,CONFIRMED,6.73968289,1.48,15.4
Kepler,11133306,Kepler-509 b,CONFIRMED,41.74598855,2.4,110.5
Kepler,6307063,,FALSE POSITIVE,75.378004,3.82,20.5
Kepler,5871985,Kepler-1318 b,CONFIRMED,213.258526,2.72,36.1
Kepler,8292840,Kepler-126 d,CONFIRMED,100.2830675,2.51,81.9
Kepler,9730163,Kepler-445 c,CONFIRMED,4.871223664,1.56,50.5
Kepler,9730163,Kepler-445 b,CONFIRMED,2.984157711,0.92,24.3
Kepler,11453592,Kepler-1319 b,CONFIRMED,2.8867624,1.24,37.1
Kepler,3834322,,FALSE POSITIVE,0.498434645,1.08,26.8
Kepler,10073672,,CANDIDATE,2.252976718,1.19,21.7
Kepler,11188249,,FALSE POSITIVE,2.75505467,1.74,27.8
Kepler,4677282,,FALSE POSITIVE,1.572181216,77.12,48.2
Kepler,5097470,,FALSE POSITIVE,1.28805834,1.08,28.1
Kepler,4858610,,FALSE POSITIVE,2.72288246,1.06,15.5
Kepler,10591855,Kepler-1367 b,CONFIRMED,1.574090323,0.93,17.7
Kepler,4832175,,FALSE POSITIVE,0.947738312,0.88,13.9
Kepler,7749773,Kepler-1882 b,CONFIRMED,13.7872627,1.55,23.9
Kepler,9451706,Kepler-127 b,CONFIRMED,14.4359459,1.46,22
Kepler,10064256,Kepler-1692 b,CONFIRMED,5.95958637,1.02,16.1
Kepler,6842807,,CANDIDATE,16.6146221,1.49,10.6
Kepler,4381282,,FALSE POSITIVE,0.497581917,0.76,17.1
Kepler,9815053,,CANDIDATE,5.83892993,1.19,15.3
Kepler,7609553,Kepler-1387 b,CONFIRMED,2.279523364,0.87,16.7
Kepler,10122538,Kepler-1388 b,CONFIRMED,12.2854718,2.21,23.8
Kepler,10122538,Kepler-1388 c,CONFIRMED,5.53609368,2.2,22.6
Kepler,9697131,,CANDIDATE,3.09756897,1.75,14.6
Kepler,5480640,Kepler-399 d,CONFIRMED,58.0337426,3.21,34.9
Kepler,5480640,Kepler-399 b,CONFIRMED,14.4252635,1.68,15.2
Kepler,5480640,Kepler-399 c,CONFIRMED,26.6757818,2.69,20
Kepler,5175986,Kepler-1320 b,CONFIRMED,0.868386354,1.52,27.3
Kepler,9008737,Kepler-404 b,CONFIRMED,11.8288843,1.18,9.1
Kepler,9008737,Kepler-404 c,CONFIRMED,14.7512034,1.63,8.3
Kepler,9692128,,FALSE POSITIVE,1.480323978,1.46,43.4
Kepler,10917043,,CANDIDATE,205.385912,2.11,24.3
Kepler,6521045,Kepler-100 b,CONFIRMED,6.88707073,1.3,38.2
Kepler,8167959,,FALSE POSITIVE,165.75597,15049.78,12.8
Kepler,4075015,,FALSE POSITIVE,1.11431205,1.07,15.5
Kepler,6697605,Kepler-1985 b,CONFIRMED,3.42064689,2.27,13.9
Kepler,6697605,,CANDIDATE,1.23935745,1.5,9.7
Kepler,6294819,Kepler-1368 b,CONFIRMED,0.675650404,1.36,22.4
Kepler,12602314,,CANDIDATE,1.407020118,1.12,18.9
Kepler,5787131,,CANDIDATE,24.4359956,2.31,17.1
Kepler,3230753,,FALSE POSITIVE,17.7337356,1.24,17
Kepler,8358012,,FALSE POSITIVE,10.06478627,1.49,18.6
Kepler,4664046,,FALSE POSITIVE,1.12976597,0.83,14.3
Kepler,11401755,Kepler-36 c,CONFIRMED,16.23191704,3.54,194.9
Kepler,4180401,,FALSE POSITIVE,15.4126766,2.82,7.5
Kepler,6350476,,FALSE POSITIVE,1.110599919,1.07,38.7
Kepler,8292840,Kepler-126 c,CONFIRMED,21.86965714,1.51,43.5
Kepler,5272233,Kepler-400 b,CONFIRMED,9.02436414,1.62,23.5
Kepler,5272233,Kepler-400 c,CONFIRMED,17.3408735,1.43,13.5
Kepler,11456382,,FALSE POSITIVE,0.814280672,1.91,12.3
Kepler,3130548,,FALSE POSITIVE,0.878855771,1.57,25.3
Kepler,9593757,,FALSE POSITIVE,2.49432176,8.91,43.2
Kepler,6346809,,CANDIDATE,17.57704569,27.21,19.1
Kepler,4275117,,FALSE POSITIVE,1.00652785,1.03,17.9
Kepler,6545051,,FALSE POSITIVE,1.99566293,1.11,21.9
Kepler,5513866,,FALSE POSITIVE,0.755111225,1.38,76.4
Kepler,4547603,,CANDIDATE,1.400755743,1.3,19.8
Kepler,5688910,Kepler-1369 b,CONFIRMED,25.8730914,2.88,20.1
Kepler,6345732,Kepler-1370 b,CONFIRMED,20.2642023,2.12,19.9
Kepler,5716763,,CANDIDATE,1.28132831,4.52,196.4
Kepler,6345732,Kepler-1370 c,CONFIRMED,7.44136102,1.33,14.2
Kepler,8611257,Kepler-1389 b,CONFIRMED,99.2532336,2.17,20.5
Kepler,3861611,,FALSE POSITIVE,3.84933401,2.12,13.6
Kepler,12416987,,CANDIDATE,119.0833042,22.19,18.9
Kepler,8259713,,CANDIDATE,27.8813154,1.54,15.5
Kepler,10880507,Kepler-1390 b,CONFIRMED,6.4802138,1.26,13.7
Kepler,11098013,,CANDIDATE,7.50790041,1.77,11.9
Kepler,5443604,,FALSE POSITIVE,21.3910125,1.72,25.1
Kepler,12206313,Kepler-401 b,CONFIRMED,14.3832267,1.84,39
Kepler,12206313,Kepler-401 c,CONFIRMED,47.3186631,2.1,36.2
Kepler,9837661,Kepler-1321 b,CONFIRMED,11.12827427,4.04,65.6
Kepler,7769819,Kepler-1342 b,CONFIRMED,2.21571296,1.7,22.1
Kepler,11874577,Kepler-1875 b,CONFIRMED,34.4585495,1.88,23.7
Kepler,12164564,Kepler-1343 b,CONFIRMED,3.35184041,1.88,20
Kepler,8190354,,FALSE POSITIVE,1.615758517,1.31,18
Kepler,3425851,,CANDIDATE,110.3783828,3.02,108.9
Kepler,10397751,Kepler-1371 b,CONFIRMED,3.4462125,0.7,15.6
Kepler,10397751,Kepler-1371 c,CONFIRMED,2.005414293,0.65,13.9
Kepler,10397751,,CANDIDATE,4.28886792,0.57,11.1
Kepler,7815931,,FALSE POSITIVE,1.868564038,1.4,17.2
Kepler,6679295,,CANDIDATE,24.5752524,1.64,12.1
Kepler,9642292,Kepler-1392 b,CONFIRMED,15.1408916,1.93,20.1
Kepler,6356692,Kepler-1888 b,CONFIRMED,11.39169531,1.02,19
Kepler,6026737,,CANDIDATE,10.1747037,1.04,11.8
Kepler,4991208,Kepler-1393 b,CONFIRMED,2.44358543,0.67,11.9
Kepler,8243283,,FALSE POSITIVE,1.7592691,1.21,13.5
Kepler,9837661,Kepler-1321 c,CONFIRMED,2.226496196,2.1,36
Kepler,9837661,Kepler-1321 d,CONFIRMED,5.72084599,1.78,20.5
Kepler,9092504,Kepler-1322 b,CONFIRMED,0.962864171,1.52,31.6
Kepler,5383248,Kepler-96 b,CONFIRMED,16.23847733,2.76,125.8
Kepler,9092504,Kepler-1322 c,CONFIRMED,6.46004728,1.8,17
Kepler,10001368,Kepler-1344 b,CONFIRMED,4.76831033,1.78,35.4
Kepler,9466429,Kepler-1345 b,CONFIRMED,44.616751,2.31,28.4
Kepler,4365442,,FALSE POSITIVE,1.714410345,1.84,22.9
Kepler,8885643,Kepler-1346 b,CONFIRMED,3.40165617,1.34,19.9
Kepler,5652893,Kepler-1347 b,CONFIRMED,14.00948631,0.98,22.6
Kepler,3241557,,FALSE POSITIVE,1.703359172,0.69,13.9
Kepler,3957082,,FALSE POSITIVE,3.77881664,3.99,22.2
Kepler,8681833,Kepler-1372 b,CONFIRMED,1.311558909,1.15,17.2
Kepler,4138951,Kepler-1373 b,CONFIRMED,1.291233083,0.89,15.9
Kepler,3102384,Kepler-454 b,CONFIRMED,10.573751447,2.07,82
Kepler,10471515,Kepler-1395 b,CONFIRMED,3.7847507,0.7,12.2
Kepler,4935172,,CANDIDATE,2.17291055,0.93,13.6
Kepler,8760040,Kepler-1396 b,CONFIRMED,18.2206024,1.78,19.7
Kepler,8760040,,CANDIDATE,7.35101287,1.42,12.8
Kepler,10098844,Kepler-1397 b,CONFIRMED,47.4497134,1.61,16.9
Kepler,9467404,Kepler-1323 b,CONFIRMED,0.929906166,1.48,79.7
Kepler,5308666,,FALSE POSITIVE,0.784513087,131.4,47.7
Kepler,5184911,Kepler-1324 b,CONFIRMED,4.11585514,1.93,20.8
Kepler,8176564,,CANDIDATE,6.57159435,1.26,30.7
Kepler,6587105,Kepler-1325 b,CONFIRMED,33.878639,3.52,27.9
Kepler,11662184,Kepler-1348 b,CONFIRMED,27.5722144,1.94,20
Kepler,11127479,Kepler-1349 b,CONFIRMED,2.12821621,0.7,22.1
Kepler,5428668,,FALSE POSITIVE,0.703399912,2.15,32
Kepler,5041569,,FALSE POSITIVE,2.5355023,2.7,37.6
Kepler,10604521,,CANDIDATE,0.868122253,1.65,23.2
Kepler,9899181,,FALSE POSITIVE,1.332560553,0.4,26.1
Kepler,9899181,,FALSE POSITIVE,18.936061,0.34,14
Kepler,8884274,Kepler-1374 b,CONFIRMED,10.65275054,2.2,17.5
Kepler,7767162,Kepler-1375 b,CONFIRMED,3.30040818,1.43,19.3
Kepler,4861791,,FALSE POSITIVE,5.62950902,2.11,14.3
Kepler,4385148,,CANDIDATE,13.84301228,1.98,17.5
Kepler,4385148,Kepler-1886 b,CONFIRMED,24.2758992,2.25,17
Kepler,9838468,Kepler-1391 b,CONFIRMED,54.4099612,1.56,20.8
Kepler,6781548,,FALSE POSITIVE,9.12209336,28.17,22.2
Kepler,8617363,Kepler-1887 b,CONFIRMED,19.94752741,2.52,16
Kepler,11401755,Kepler-36 b,CONFIRMED,13.84984567,1.45,35.2
Kepler,7673192,Kepler-402 c,CONFIRMED,6.12479773,1.51,20.1
Kepler,7673192,Kepler-402 e,CONFIRMED,11.24284815,1.44,17.4
Kepler,7673192,Kepler-402 b,CONFIRMED,4.02877097,1.21,18.6
Kepler,7673192,Kepler-402 d,CONFIRMED,8.92114318,1.27,15.3
Kepler,11807274,Kepler-50 b,CONFIRMED,7.81285862,1.68,32.3
Kepler,7670943,Kepler-1713 b,CONFIRMED,18.01164974,1.83,60.8
Kepler,6697756,Kepler-1351 b,CONFIRMED,0.916142298,0.6,23
Kepler,5649833,,FALSE POSITIVE,0.597933473,1.24,26
Kepler,10518399,,FALSE POSITIVE,2.69636494,1.24,22.2
Kepler,5905822,Kepler-1876 b,CONFIRMED,6.99205021,1.06,24.4
Kepler,10793172,Kepler-1693 b,CONFIRMED,12.0999065,1.39,15.1
Kepler,10793172,Kepler-1693 c,CONFIRMED,5.36375016,1.15,14.4
Kepler,7136729,,FALSE POSITIVE,3.17319407,0.91,16.2
Kepler,6364276,,FALSE POSITIVE,5.24368302,0.91,36.9
Kepler,4367854,,CANDIDATE,5.1952021,1.37,17.7
Kepler,5108946,,FALSE POSITIVE,0.591280187,1.3,21.6
Kepler,8801316,Kepler-1394 b,CONFIRMED,3.93766786,1.36,16.8
Kepler,10597693,,CANDIDATE,31.6084371,1.89,16.2
Kepler,7466270,,CANDIDATE,16.1558656,2.04,17.5
Kepler,10876237,,FALSE POSITIVE,1.465943491,1.6,15.8
Kepler,12314973,Kepler-450 b,CONFIRMED,28.45489091,6.08,244.7
Kepler,3346154,Kepler-1871 b,CONFIRMED,1.952711161,2.58,30.7
Kepler,5308387,,FALSE POSITIVE,0.620739667,29.28,30.8
Kepler,6233573,,FALSE POSITIVE,0.587470828,51.02,48.3
Kepler,10363281,,FALSE POSITIVE,0.934924739,2.29,20.3
Kepler,4861527,,FALSE POSITIVE,25.7054557,1.75,27.6
Kepler,5775129,Kepler-1691 b,CONFIRMED,3.84822189,1.72,17.6
Kepler,9898447,Kepler-1877 b,CONFIRMED,2.37752442,0.53,15.9
Kepler,5307568,,FALSE POSITIVE,2.62838097,1.01,15.3
Kepler,11135308,Kepler-1352 b,CONFIRMED,1.877878538,0.78,20.6
Kepler,2985587,,CANDIDATE,3.375716723,2.34,20.2
Kepler,6521045,Kepler-100 d,CONFIRMED,35.3331932,1.55,28.8
Kepler,8077137,Kepler-128 b,CONFIRMED,15.0896415,1.42,29.5
Kepler,7019524,Kepler-1376 b,CONFIRMED,5.30873978,1.08,16.7
Kepler,5106313,Kepler-1694 b,CONFIRMED,3.89524296,1.13,16.2
Kepler,9825174,Kepler-1377 b,CONFIRMED,0.740926358,1.22,20
Kepler,5642620,,CANDIDATE,75.8580035,2.72,16.1
Kepler,8429415,,FALSE POSITIVE,1.352564873,1.45,34.9
Kepler,5014903,,FALSE POSITIVE,7.72768833,1.89,14.6
Kepler,5980783,Kepler-1889 b,CONFIRMED,37.3033197,2.31,19.5
Kepler,8873090,,CANDIDATE,10.16435076,1.99,18.4
Kepler,8560804,,FALSE POSITIVE,31.9729501,2.41,38.3
Kepler,12008872,Kepler-1327 b,CONFIRMED,14.8877665,1.96,28.4
Kepler,8415200,Kepler-1328 b,CONFIRMED,4.52158614,1.31,26.2
Kepler,4072333,,FALSE POSITIVE,2.007750531,1.64,21.8
Kepler,9886361,Kepler-403 b,CONFIRMED,7.03146295,1.38,33.8
Kepler,9886361,Kepler-403 c,CONFIRMED,54.2811949,2.07,20
Kepler,3730335,,FALSE POSITIVE,0.596087893,1.92,30.3
Kepler,6528464,Kepler-449 b,CONFIRMED,12.58229808,1.53,62.1
Kepler,7428316,,FALSE POSITIVE,7.12684695,1.38,20.7
Kepler,10275766,,FALSE POSITIVE,0.661749944,23.92,34.5
Kepler,10275766,,FALSE POSITIVE,354.95118,2.53,7
Kepler,6370120,,FALSE POSITIVE,1.35477049,0.8,14.8
Kepler,5642620,,FALSE POSITIVE,0.493393859,1.4,20.3
Kepler,5209845,Kepler-1378 b,CONFIRMED,11.95401876,2.1,19.3
Kepler,9652649,,FALSE POSITIVE,2.48883033,0.64,15.1
Kepler,11100670,,FALSE POSITIVE,20.2340219,0.99,11.5
Kepler,6129524,Kepler-1379 b,CONFIRMED,0.88184263,1.24,21.2
Kepler,5794570,Kepler-1312 b,CONFIRMED,5.448321078,2.17,55.1
Kepler,5794570,Kepler-1312 c,CONFIRMED,1.116127169,1,19.2
Kepler,5649325,,FALSE POSITIVE,195.613824,10.65,102.7
Kepler,9958387,,CANDIDATE,237.787237,9.91,92.3
Kepler,6779260,Kepler-1313 b,CONFIRMED,3.833087643,2.25,40.2
Kepler,11807274,Kepler-50 c,CONFIRMED,9.37663713,1.89,21
Kepler,5953297,Kepler-1688 b,CONFIRMED,5.62006198,1.45,17.4
Kepler,7659389,Kepler-1872 b,CONFIRMED,3.8259005,3.45,20.3
Kepler,9472074,Kepler-1873 b,CONFIRMED,0.558841234,1.33,26.3
Kepler,10842192,Kepler-1329 b,CONFIRMED,9.33648141,2.39,23.1
Kepler,2442448,Kepler-1354 b,CONFIRMED,76.6139446,2.61,28.6
Kepler,11197853,,CANDIDATE,0.698461304,14.81,16.1
Kepler,9665922,,FALSE POSITIVE,1.545388842,0.56,20.6
Kepler,11283615,Kepler-1355 b,CONFIRMED,1.289590179,1.38,18.9
Kepler,7605093,Kepler-1356 b,CONFIRMED,0.634003002,1.35,21
Kepler,3859363,,FALSE POSITIVE,1.56859048,23.41,43.3
Kepler,8077137,Kepler-128 c,CONFIRMED,22.8030252,1.29,20.4
Kepler,12023078,,FALSE POSITIVE,0.623441939,13.89,40.6
Kepler,6364162,,FALSE POSITIVE,5.24364571,25.01,45.6
Kepler,7463685,Kepler-1884 b,CONFIRMED,8.98826122,1.39,14.5
Kepler,6716021,,CANDIDATE,110.7556272,29.64,48.5
Kepler,11231334,,FALSE POSITIVE,4.15743922,96.99,52.5
Kepler,8326342,,CANDIDATE,14.4079035,23.4,7.7
Kepler,6878240,Kepler-397 c,CONFIRMED,135.4978256,6.01,73.2
Kepler,6878240,Kepler-397 b,CONFIRMED,22.2508509,2.07,11.4
Kepler,2436378,,FALSE POSITIVE,8.53161917,54.6,86.1
Kepler,6614629,,FALSE POSITIVE,0.526615152,1.46,40.9
Kepler,6630943,,FALSE POSITIVE,0.690405794,1.04,43
Kepler,4831728,Kepler-1330 b,CONFIRMED,10.10773789,1.98,25.3
Kepler,4831728,,CANDIDATE,7.0956395,1.2,10.5
Kepler,3336765,,FALSE POSITIVE,1.844857057,0.97,21.5
Kepler,4270565,,FALSE POSITIVE,18.0116764,2.02,23.3
Kepler,6528464,Kepler-449 c,CONFIRMED,33.67280658,1.86,61.2
Kepler,11963206,Kepler-1357 b,CONFIRMED,3.00912491,1.22,16.5
Kepler,4249611,,CANDIDATE,79.2450351,3.33,14.4
Kepler,8263545,Kepler-1878 b,CONFIRMED,4.44589508,1.94,20.9
Kepler,10068024,,FALSE POSITIVE,2.023126394,0.92,19.2
Kepler,9636563,,FALSE POSITIVE,10.63609504,1.36,20.9
Kepler,6937402,Kepler-1380 b,CONFIRMED,10.3108232,1.27,14
Kepler,5475641,,FALSE POSITIVE,1.069842837,1.77,65.2
Kepler,2853828,,FALSE POSITIVE,1.077467951,31.06,47.4
Kepler,7899070,,CANDIDATE,126.4451275,4.49,110.9
Kepler,4035667,,FALSE POSITIVE,2.8736467,6.47,21.2
Kepler,9612825,,FALSE POSITIVE,2.846517614,1.88,58
Kepler,7826659,Kepler-1868 b,CONFIRMED,211.032819,3.43,69.3
Kepler,7202957,Kepler-1869 c,CONFIRMED,1.716828304,0.74,14.2
Kepler,5513893,,FALSE POSITIVE,0.755103143,1.49,27.3
Kepler,10514430,,FALSE POSITIVE,20.71927223,2.51,36
Kepler,8095441,Kepler-1332 b,CONFIRMED,11.87457664,1.32,21.4
Kepler,5881813,Kepler-1333 b,CONFIRMED,109.6469948,4.85,26.7
Kepler,12456601,Kepler-1334 b,CONFIRMED,15.64588656,2.18,26.9
Kepler,10341917,,FALSE POSITIVE,0.93375241,3.18,55.5
Kepler,3241604,,FALSE POSITIVE,1.70336496,1.67,19.8
Kepler,9591070,,FALSE POSITIVE,0.764174368,1.18,34.5
Kepler,8227661,,FALSE POSITIVE,1.85373924,0.23,18
Kepler,7428736,Kepler-1358 b,CONFIRMED,7.06321927,1.21,12.6
Kepler,5817986,,FALSE POSITIVE,0.584310213,23.09,91.9
Kepler,11129258,Kepler-1381 b,CONFIRMED,25.384175,2.44,15.8
Kepler,10586004,Kepler-129 b,CONFIRMED,15.79196594,2.4,77.3
Kepler,4939533,,CANDIDATE,5.77207177,1.54,13.2
Kepler,4846856,,CANDIDATE,46.151253,2.08,17.1
Kepler,7202957,Kepler-1869 b,CONFIRMED,8.16733851,1.03,14.8
Kepler,6521045,Kepler-100 c,CONFIRMED,12.81590421,2.26,106.7
Kepler,5790807,,FALSE POSITIVE,79.99623328,40.73,721.9
Kepler,8892303,Kepler-1314 b,CONFIRMED,5.424749327,5.15,78
Kepler,10265602,,CANDIDATE,165.3447044,6.98,48
Kepler,5369827,Kepler-1870 b,CONFIRMED,3.606940379,2.04,20.8
Kepler,5302643,,FALSE POSITIVE,69.2002312,45.24,30
Kepler,6586746,Kepler-1335 b,CONFIRMED,6.26404774,1.55,20.1
Kepler,9962455,Kepler-1336 b,CONFIRMED,23.1985852,2.61,28.2
Kepler,9962455,Kepler-1336 c,CONFIRMED,5.77721259,2.17,17.7
Kepler,8687088,,FALSE POSITIVE,0.905037231,1.1,29
Kepler,6436029,Kepler-1359 b,CONFIRMED,59.4969009,2.92,23.2
Kepler,6197215,Kepler-1879 b,CONFIRMED,10.61345333,1.77,20
Kepler,9451706,Kepler-127 d,CONFIRMED,48.6303805,2.48,53.9
Kepler,9244508,Kepler-1360 b,CONFIRMED,40.5289885,5.92,35.3
Kepler,9692557,,FALSE POSITIVE,0.571940563,1.88,22.8
Kepler,9366886,,FALSE POSITIVE,0.633514386,0.81,22.3
Kepler,3657176,,FALSE POSITIVE,17.4166143,1.84,13.1
Kepler,3969687,Kepler-1382 b,CONFIRMED,16.3583482,2.23,30
Kepler,9369366,,FALSE POSITIVE,36.0054414,3.33,14.6
Kepler,6716545,Kepler-1383 b,CONFIRMED,13.9093544,1.33,15.6
Kepler,4552729,,CANDIDATE,97.4463194,3.05,62.8
Kepler,2989706,,FALSE POSITIVE,1.257689465,2.45,45.6
Kepler,5185897,Kepler-398 b,CONFIRMED,4.081411554,1,36.9
Kepler,5185897,Kepler-398 c,CONFIRMED,11.41941928,0.99,22.9
Kepler,5185897,Kepler-398 d,CONFIRMED,6.83440674,1.01,29.1
Kepler,3663173,,CANDIDATE,174.636181,11.12,37.1
Kepler,9881077,Kepler-1337 b,CONFIRMED,24.4004378,2.47,20.2
Kepler,3097346,,FALSE POSITIVE,4.029810359,1.77,62.8
Kepler,5717567,,FALSE POSITIVE,1.287622419,0.87,16.9
Kepler,6265792,Kepler-1338 b,CONFIRMED,0.935115863,1.05,21.6
Kepler,9995402,Kepler-1361 b,CONFIRMED,3.57551429,0.89,16.6
Kepler,9109857,,CANDIDATE,1.791877025,1.48,12.5
Kepler,5609593,Kepler-1362 b,CONFIRMED,136.205112,2.35,20
Kepler,5436338,Kepler-1880 b,CONFIRMED,6.30922043,1.37,22.5
Kepler,11414465,Kepler-1363 b,CONFIRMED,2.94194296,1.22,18.2
Kepler,6716545,,CANDIDATE,145.881936,1.8,11.2
Kepler,2708885,,FALSE POSITIVE,1.146934644,1.39,19.7
Kepler,6612284,,FALSE POSITIVE,1.245353252,1.48,20.3
Kepler,10586004,Kepler-129 c,CONFIRMED,82.2001239,2.57,47.9
Kepler,4483138,Kepler-1384 b,CONFIRMED,15.3626052,1.8,19.7
Kepler,9475552,Kepler-1315 b,CONFIRMED,0.843379985,1.7,53.6
Kepler,9475552,Kepler-1315 c,CONFIRMED,6.56606941,1.83,25.8
Kepler,8292840,Kepler-126 b,CONFIRMED,10.49566303,1.34,48.7
Kepler,5196864,,CANDIDATE,2.50343279,20.23,13.2
Kepler,11071200,,CANDIDATE,96.4562198,9.1,54.6
Kepler,11071200,,CANDIDATE,44.5643831,5.8,27
Kepler,10905911,Kepler-1339 b,CONFIRMED,1.34155642,0.74,23.7
Kepler,3545135,Kepler-1689 b,CONFIRMED,8.48299282,0.8,21.3
Kepler,6964929,Kepler-1340 b,CONFIRMED,0.665025941,1.11,26.5
Kepler,6432345,Kepler-1690 b,CONFIRMED,234.635652,2.56,26.7
Kepler,8703129,,CANDIDATE,253.374581,19.25,99.9
Kepler,11565924,Kepler-1364 b,CONFIRMED,13.32191461,2.88,24.3
Kepler,6607357,Kepler-1365 b,CONFIRMED,7.69994466,0.92,17.4
Kepler,6607357,Kepler-1365 c,CONFIRMED,4.77466043,0.81,15.5
Kepler,9451706,Kepler-127 c,CONFIRMED,29.39337161,2.5,69.7
Kepler,6186964,Kepler-1366 b,CONFIRMED,2.164570593,1.27,19.8
Kepler,5471202,,FALSE POSITIVE,12.4258343,2.75,72
Kepler,9640439,,FALSE POSITIVE,0.873227249,1.68,21.9
Kepler,9693006,Kepler-1385 b,CONFIRMED,2.88878583,0.84,17.2
Kepler,6837283,,CANDIDATE,21.1181653,2.89,26.3
Kepler,5613821,,CANDIDATE,5.06092282,0.98,15.7
Kepler,6627507,,FALSE POSITIVE,7.37453336,87.08,33.1
Kepler,5128673,Kepler-1316 b,CONFIRMED,87.9724227,3.39,64.6
Kepler,6690836,Kepler-1317 b,CONFIRMED,0.568874717,1.49,50.4
Kepler,8639908,,CANDIDATE,0.910020582,1.12,29.9
Kepler,5481148,,FALSE POSITIVE,22.023514,4.79,10.2
Kepler,11076400,,CANDIDATE,1.07808492,1.01,22.9
Kepler,7877978,Kepler-1874 b,CONFIRMED,56.5732318,2.69,21.6
Kepler,7903086,,FALSE POSITIVE,1.846861455,2.23,35.9
Kepler,12024120,Kepler-507 b,CONFIRMED,3.568099612,1.36,52.5
Kepler,8210018,Kepler-1341 b,CONFIRMED,132.9955503,2.51,29.3
Kepler,3642289,Kepler-135 b,CONFIRMED,6.002548291,2.33,71.6
Kepler,3642289,Kepler-135 c,CONFIRMED,11.44865823,1.32,21.9
Kepler,3662838,Kepler-516 b,CONFIRMED,24.85466504,7.61,88
Kepler,5966322,Kepler-517 b,CONFIRMED,60.92818866,2.78,120.1
Kepler,6029239,Kepler-518 b,CONFIRMED,8.512037736,2.14,102.2
Kepler,12106929,,FALSE POSITIVE,5.93720557,1.84,59.9
Kepler,12107021,,FALSE POSITIVE,5.93719982,1.47,37
Kepler,8248939,,FALSE POSITIVE,1.63345402,24.87,7.4
Kepler,12404954,Kepler-537 b,CONFIRMED,3.247548814,1.41,51.6
Kepler,1571511,,FALSE POSITIVE,14.022451457,14.93,2707.7
Kepler,2438070,,FALSE POSITIVE,2.442945167,38.29,102.8
Kepler,3747262,,FALSE POSITIVE,1.312459403,1.65,13.9
Kepler,10190075,,CANDIDATE,11.1916199,1.47,11.9
Kepler,9070666,Kepler-1408 b,CONFIRMED,2.99792926,1.12,16
Kepler,3642335,Kepler-1410 b,CONFIRMED,60.8660974,1.39,15.4
Kepler,3328052,,FALSE POSITIVE,2.11547854,1.66,21.6
Kepler,10749059,,CANDIDATE,174.731515,3,16.5
Kepler,9119568,,FALSE POSITIVE,5.54867998,0.68,15.4
Kepler,9119568,,FALSE POSITIVE,1.22174063,0.46,19.4
Kepler,9020114,Kepler-1901 b,CONFIRMED,3.48412874,1.16,13.3
Kepler,6196457,Kepler-92 b,CONFIRMED,13.74883059,3.63,167.6
